state,district,population,households,literacy_rate,sc_st_share,dilapidated_housing_rate,no_latrine_rate,no_bathing_facility_rate,low_income_household_rate,rural_household_share,seismic_exposure,landslide_exposure,flood_exposure,cyclone_exposure,urgency_score,predicted_urgency
Uttar Pradesh,Pratapgarh,3209141.0,752786.0,0.6018928429757371,0.22123521528035073,0.04347982029421376,0.6021644929634717,0.46217384489084545,0.000799696062360352,0.9446044426968621,0.5,0.05,0.8,0.0,0.3083398109071002,0.31458514687049577
Maharashtra,Akola,1813906.0,504235.0,0.7780342531531402,0.2559884580568122,0.045722728489692305,0.3850407052267296,0.09671680863089631,0.0005354646147133777,0.6111396471883149,0.4,0.4,0.4,0.45,0.312924449639132,0.3142755745419436
Maharashtra,Amravati,2888445.0,781815.0,0.7796149831483722,0.31522220433485837,0.04401169074525303,0.34378081771263025,0.10790148564558112,0.0005167462890837346,0.6509481143237211,0.4,0.4,0.4,0.45,0.3128406822032953,0.31372095555528096
Uttar Pradesh,Kanshiram Nagar,1436719.0,343724.0,0.5045175848582778,0.1771042214935558,0.05492779090200277,0.5170514715294829,0.37116989212274965,0.001483748588984185,0.7891040485971302,0.5,0.05,0.8,0.0,0.3119229476435377,0.3132170108852772
Maharashtra,Bhandara,1200334.0,356418.0,0.749674673882436,0.24098126021590657,0.05561447513874159,0.28913522886049525,0.1915868446599218,0.0004909965265502865,0.7963767262035026,0.4,0.4,0.4,0.45,0.30799576971591824,0.3130863430394472
Uttar Pradesh,Kushinagar,3564544.0,785099.0,0.5484067527291009,0.17519772515081872,0.06056051529807069,0.5817075298783975,0.372135233900438,0.0008814175027607983,0.9455164253170619,0.5,0.05,0.8,0.0,0.31215455457657015,0.3128754435148621
Uttar Pradesh,Mirzapur,2496970.0,543115.0,0.572166665999191,0.27283507611224805,0.033002218682967696,0.5206411165222835,0.4783535715272088,0.000900361801828342,0.8564521326054335,0.5,0.05,0.8,0.0,0.307562542317782,0.31140840116162705
Uttar Pradesh,Budaun,3681896.0,867624.0,0.4202935118210835,0.16909331496598493,0.05455473799710474,0.47703383032281266,0.40136395489290294,0.0008782606290282426,0.8194286926133901,0.5,0.05,0.8,0.0,0.3190764284056097,0.3109818212847167
Maharashtra,Wardha,1300774.0,388704.0,0.7837318396585418,0.2601043686297543,0.0600739894624187,0.3129527866963036,0.10732588293405779,0.00047336790977196017,0.6907209599077961,0.4,0.4,0.4,0.45,0.30723260871679986,0.3108812350253155
Uttar Pradesh,Shahjahanpur,3006538.0,655003.0,0.49589594410581206,0.17734051590234348,0.08896447802529149,0.4805321502344264,0.4188331961838343,0.0009160263388106619,0.7943307129891009,0.5,0.05,0.8,0.0,0.3128410606903679,0.3106533942736995
Uttar Pradesh,Mahrajganj,2684703.0,607079.0,0.5286037226464156,0.18974575586200781,0.06020139059331652,0.5565964232002755,0.3813869364613172,0.0008697385348529599,0.9439397508396765,0.5,0.05,0.8,0.0,0.3135168465559453,0.31045463395041895
Andhra Pradesh,Rangareddy,5296741.0,1561322.0,0.6679631871749062,0.16440279031955687,0.009016077401074218,0.14370001831781015,0.10362244303225088,0.0005027790551852853,0.2767513683916578,0.3,0.05,0.6,0.95,0.33232554427888233,0.30939360208169386
Uttar Pradesh,Sultanpur,3797117.0,889628.0,0.589895439092343,0.2244552906850118,0.05905052448888749,0.582699735170206,0.3922572131272847,0.000820567697959147,0.9439192561385208,0.5,0.05,0.8,0.0,0.3098277595327027,0.3093578116589427
Uttar Pradesh,Basti,2464464.0,545025.0,0.5655521849781535,0.21001686370748365,0.06822072382000825,0.5746488693179213,0.37959543140222923,0.000877023989725242,0.9430026145589652,0.5,0.05,0.8,0.0,0.31224405582992454,0.3086308454902069
Uttar Pradesh,Etah,1774480.0,401998.0,0.594654208556873,0.1584413461971958,0.04602012945338037,0.5703038323573749,0.37011378166060527,0.0016890631296673118,0.8314618480688959,0.5,0.05,0.8,0.0,0.3024996410373534,0.30789376118087214
Uttar Pradesh,Pilibhit,2031007.0,461390.0,0.5224477315932441,0.16507673287192018,0.07110253798305122,0.42334467587073843,0.41631374758880774,0.0008691128979821843,0.805721840525369,0.5,0.05,0.8,0.0,0.3016711500712216,0.30707786625600697
Uttar Pradesh,Ballia,3239774.0,629381.0,0.6060885728448959,0.18668339211315357,0.09536830632001919,0.557646322338933,0.4201858651595774,0.0009707951145649455,0.897591443021,0.5,0.05,0.8,0.0,0.30611601688311574,0.30661133895459586
Uttar Pradesh,Chandauli,1952756.0,395759.0,0.6015119144429719,0.25016489515331153,0.04882011527217322,0.5475832514232146,0.41792606106241426,0.0009677606826376658,0.8715834636735993,0.5,0.05,0.8,0.0,0.3059236488217103,0.30656857889429695
Uttar Pradesh,Fatehpur,2632733.0,636540.0,0.5743711952560324,0.2475830249402427,0.0410202029723191,0.5521695415841895,0.41067804065730357,0.0008467653250384894,0.8778819869921765,0.5,0.05,0.8,0.0,0.3091159764934279,0.30644169148004347
Madhya Pradesh,Jhabua,1025048.0,235793.0,0.3434775737331325,0.8870267538690871,0.04255851530791838,0.7725632228268015,0.6843884254409588,0.0016879211851072763,0.895191969227246,0.35,0.05,0.4,0.0,0.32510472454431005,0.3061445099742584
Uttar Pradesh,Banda,1799410.0,445625.0,0.5573699156945888,0.2156362363219055,0.008653015427769986,0.5140936886395512,0.425635904628331,0.0007809256661991585,0.848372510518934,0.5,0.05,0.8,0.0,0.3029104231814865,0.30584368718170113
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),1578213.0,339507.0,0.5766940203888828,0.22492274490198724,0.03962215801146957,0.5165961232021725,0.4465092030503053,0.0009042523423670204,0.8645182573555185,0.5,0.05,0.8,0.0,0.30394927487072254,0.30580515857515195
Karnataka,Hassan,1776421.0,628981.0,0.6897328955242029,0.2124271217239607,0.036713350641752296,0.3970755873388862,0.04171827129913304,0.000620050526168517,0.7887408363686661,0.3,0.55,0.35,0.35,0.3166827476493738,0.30552451128799346
Madhya Pradesh,Alirajpur,728999.0,150528.0,0.2877287897514263,0.9266336442162472,0.034252763605442174,0.7787587691326531,0.6760336947278912,0.002099277210884354,0.9025961947278912,0.35,0.05,0.4,0.0,0.3351421235263174,0.3053559266205795
Uttar Pradesh,Kanpur Dehat,1796184.0,405256.0,0.6515162143744739,0.256847294041145,0.06601752966026413,0.5828957498470103,0.3262826460311507,0.0008463785853880017,0.8980323548571767,0.5,0.05,0.8,0.0,0.3043418291173917,0.30529953742563765
Uttar Pradesh,Mahoba,875958.0,246823.0,0.5572253464207187,0.2529173773171773,0.01098357932607577,0.48715476272470554,0.376411436535493,0.0006522892923268901,0.8034016278871904,0.5,0.05,0.8,0.0,0.3032229815139148,0.3052756719379524
Uttar Pradesh,Mainpuri,1868529.0,411258.0,0.6442955929503904,0.19731243132967163,0.05300808738067101,0.5733894538221749,0.37169368133872166,0.0009045416745692485,0.823023503494157,0.5,0.05,0.8,0.0,0.2992755193377397,0.30511680086690807
Uttar Pradesh,Ghazipur,3620268.0,761640.0,0.6070127957377741,0.20864560303270366,0.07011580274145265,0.5285922483062865,0.4054356388845124,0.0009216952891129668,0.9192965180400189,0.5,0.05,0.8,0.0,0.30258278980641967,0.30504737257372494
Uttar Pradesh,Azamgarh,4613913.0,971458.0,0.60077357332052,0.2559010107039296,0.05910085665051912,0.5296543957638931,0.3714715407150901,0.0008955611050606408,0.9172028023856924,0.5,0.05,0.8,0.0,0.30571730891613375,0.30501816945109417
Uttar Pradesh,Jaunpur,4494204.0,1006670.0,0.6078222083376723,0.22141429272013463,0.04612435058162059,0.5199618544309456,0.4244618395303327,0.0008394011940357813,0.9199519206890043,0.5,0.05,0.8,0.0,0.3003938846647517,0.30469957594636093
Uttar Pradesh,Ambedkar Nagar,2397888.0,566590.0,0.6201036078415673,0.24683012717858382,0.06352212358142573,0.5129458691470022,0.38387370055948744,0.0009018867258511446,0.8852238832312607,0.5,0.05,0.8,0.0,0.30139004322549634,0.3045793943734714
Uttar Pradesh,Unnao,3108367.0,717356.0,0.5705838467594078,0.3061137890088268,0.05494621917151317,0.5869651888323232,0.2856643005704281,0.0008391928136099789,0.8312706661685412,0.5,0.05,0.8,0.0,0.31796253368083977,0.3044448032984007
Uttar Pradesh,Allahabad,5954391.0,1248570.0,0.6156342437035123,0.22131667201566038,0.03007440511945666,0.4848987241404166,0.4202808012366147,0.0008609849668020215,0.7875137156907502,0.5,0.05,0.8,0.0,0.2947339505797307,0.3038295611115463
Chhattisgarh,Bijapur,255230.0,58391.0,0.3405516592877013,0.8396779375465266,0.03548492062132863,0.8055522255142059,0.7299412580705931,0.005017896593653132,0.8639858882362008,0.3,0.05,0.35,0.0,0.3124858379528206,0.303762426559979
Uttar Pradesh,Deoria,3100946.0,665706.0,0.6047312658782191,0.18657435505165199,0.05921833361874461,0.5480016704070566,0.3231486572150469,0.000950870203963912,0.8979609617458758,0.5,0.05,0.8,0.0,0.30216903217351665,0.3023291579253946
Uttar Pradesh,Mau,2205968.0,451528.0,0.6178892894185228,0.2255028178105938,0.06704124661150582,0.5079707127797168,0.35586718874576995,0.0008903102354671249,0.7800335748835067,0.5,0.05,0.8,0.0,0.3001175584168186,0.3016467626402555
Uttar Pradesh,Kannauj,1656616.0,365770.0,0.6139545917702111,0.1871254412609802,0.06332668070098696,0.5183147879815184,0.3316920469147278,0.0008885365120157476,0.8195997484758182,0.5,0.05,0.8,0.0,0.2986548057921242,0.3011431545182289
Karnataka,Shimoga,1752753.0,554106.0,0.72058983781514,0.21313328232785794,0.042203116371235826,0.1946053643165748,0.058454519532363844,0.0006063821723641324,0.6360588046330485,0.3,0.55,0.35,0.35,0.2948355625106241,0.30095918426242707
Uttar Pradesh,Faizabad,2470996.0,589666.0,0.5871725409510983,0.22500157831093212,0.06161793286368893,0.5399633012586786,0.3041806717701207,0.0008699840248547483,0.865537439838824,0.5,0.05,0.8,0.0,0.3066203485002804,0.2999012728861525
Uttar Pradesh,Gorakhpur,4440895.0,951128.0,0.6080594114474672,0.2148740287712274,0.05782397321916714,0.49435512360060896,0.3208400972319183,0.0008326954941921592,0.801109840105643,0.5,0.05,0.8,0.0,0.2986683020562876,0.2994684014480164
Uttar Pradesh,Auraiya,1379545.0,314274.0,0.6747413096346984,0.28398638681594296,0.06488923678064364,0.5517510198107384,0.31244391836422997,0.0008241216263515276,0.8140539783755576,0.5,0.05,0.8,0.0,0.300132255612395,0.29893294145102256
Chhattisgarh,Dakshin Bastar Dantewada,533638.0,137849.0,0.35836465918843863,0.7931425423226982,0.026137295156294205,0.6946586482310354,0.6846622028451421,0.0013202852396462796,0.7729109387808399,0.3,0.05,0.35,0.0,0.2958686467748787,0.2985531010444626
Karnataka,Dharwad,1847023.0,483104.0,0.7047362160622797,0.14369230919160184,0.021531595681261177,0.30415604093528514,0.04770401404252501,0.0005982148771279062,0.413383039676757,0.3,0.55,0.35,0.35,0.3002871085017207,0.29734829215579756
Uttar Pradesh,Firozabad,2498156.0,535368.0,0.6091717250644075,0.19072267704658957,0.04431904783251894,0.4874142645806249,0.3271413308229106,0.0009152582896250803,0.6532833490234754,0.5,0.05,0.8,0.0,0.29505337586868247,0.29676137466170727
Uttar Pradesh,Mahamaya Nagar,1564708.0,373033.0,0.6023948238265542,0.24785582996955344,0.027874209520337343,0.48857071626370857,0.3012789753185375,0.0008042183935469516,0.772451767001847,0.5,0.05,0.8,0.0,0.2984412953684886,0.2967062204092396
Chhattisgarh,Narayanpur,139820.0,33095.0,0.4049563724789014,0.8091832355886139,0.03314700105756156,0.726423931107418,0.7130684393412903,0.008853301102885631,0.8132950596766884,0.3,0.05,0.35,0.0,0.2946597398368727,0.296277225191935
Uttar Pradesh,Hamirpur,1104285.0,311381.0,0.5916036168199332,0.21884930067871972,0.010318548659038284,0.4456822991768926,0.2867837151271272,0.0007707599371830651,0.8224040644740688,0.5,0.05,0.8,0.0,0.29249794212611624,0.29576628166408037
Uttar Pradesh,Farrukhabad,1885204.0,411490.0,0.5796067693469779,0.16599901124758912,0.058132639918345524,0.4659602906510486,0.3042042333957083,0.0008724391844273251,0.7695132323993292,0.5,0.05,0.8,0.0,0.2966852727935646,0.2956021484396178
Gujarat,Ahmadabad,7214225.0,2198552.0,0.7534780243200067,0.11763162363247612,0.0055386454357231486,0.09051684927170246,0.0907570073393761,0.00027927472263562564,0.16063709204967633,0.75,0.05,0.5,0.7,0.29875944687943745,0.29505400615101596
Andhra Pradesh,Hyderabad,3943323.0,1066289.0,0.7334309160066269,0.07528269938830778,0.007688347155414714,0.007434194669550188,0.007889981046414246,0.00039013813328281545,0.0,0.3,0.05,0.6,0.95,0.30508077163605957,0.2943736550935682
Uttar Pradesh,Etawah,1581810.0,351126.0,0.6713846795759288,0.24557437366055343,0.054780904860363515,0.5111042759579182,0.3113440759157681,0.0008259143441385713,0.7565460831724224,0.5,0.05,0.8,0.0,0.2934247539712117,0.2938646806726158
Uttar Pradesh,Mathura,2547184.0,585290.0,0.5919266138606398,0.19947518514563534,0.024579268396863092,0.4276102444941824,0.2911257667139367,0.0007329699806933315,0.6962155512651848,0.5,0.05,0.8,0.0,0.2908010137600349,0.29171691860560445
Karnataka,Kodagu,554519.0,212974.0,0.7445678146285339,0.23739132473368812,0.028322706058016473,0.11393879065050194,0.05995097993182266,0.0005446674241926245,0.8507235625005869,0.3,0.55,0.35,0.35,0.28472255919957157,0.2914321693415123
Uttar Pradesh,Aligarh,3673889.0,858059.0,0.5695781772394322,0.2057446482460412,0.026515659179613522,0.3993315144995857,0.2887785105686206,0.0007412077724259055,0.6784113912912748,0.5,0.05,0.8,0.0,0.29187098698505115,0.2910550745869108
Gujarat,Surat,6081322.0,1899838.0,0.7517131965714033,0.16691551606706567,0.004367740828428529,0.07885409176992986,0.07850722008929183,0.00037476879607629705,0.19466922969221587,0.75,0.05,0.5,0.7,0.3011757776249749,0.2910405334618779
Karnataka,Bangalore,9621551.0,3267960.0,0.7807759892349997,0.14432434022331742,0.008805187333994297,0.02613128679665602,0.014197542197578917,0.00024755504963341044,0.09197664598097896,0.3,0.55,0.35,0.35,0.2638731270559578,0.290966793345145
Madhya Pradesh,Barwani,1385881.0,299270.0,0.39680607498046366,0.7577389400677259,0.04054532696227487,0.6470778895311926,0.4939686570655261,0.0010525612323320078,0.8365623016005613,0.35,0.05,0.4,0.0,0.2976606956998034,0.2907915539017493
Uttar Pradesh,Jalaun,1689974.0,396421.0,0.6362204388943262,0.2775249796742435,0.022284389575728834,0.42873107126009974,0.20329901796322597,0.0008147903365361573,0.7690208137308568,0.5,0.05,0.8,0.0,0.2899895667002182,0.29068607598131907
Andaman And Nicobar Islands,Nicobars,36842.0,15958.0,0.687584821670919,0.6427718364909614,0.007582403810001253,0.11423737310439905,0.09380874796340394,0.039854618373229726,1.0,1.0,0.05,0.15,0.9,0.3384671147000549,0.2904819556836536
Karnataka,Uttara Kannada,1437169.0,474792.0,0.7528036020815924,0.1048380531447589,0.03661814015400428,0.2584773964177998,0.05972720686110971,0.0005644576993715142,0.7040577768791386,0.3,0.55,0.35,0.35,0.28841978149242625,0.29036178303690097
Maharashtra,Sangli,2822143.0,853673.0,0.7262094798172878,0.1316113322393656,0.030087633086673702,0.159384213861748,0.07955856633629035,0.0004791061682869202,0.7343233298932964,0.4,0.4,0.4,0.45,0.28980529104254066,0.2903346088691504
Maharashtra,Nagpur,4653570.0,1308366.0,0.7894601349071788,0.28049089193887705,0.035232496105829715,0.16731633197438636,0.0623044316345732,0.00037527725422397095,0.3292992939284573,0.4,0.4,0.4,0.45,0.2924857427352846,0.2901349907577602
Uttar Pradesh,Jyotiba Phule Nagar,1840221.0,451374.0,0.5342347468048675,0.17289499467726974,0.03734818576169651,0.31570050556744517,0.23881304638725315,0.0007532556150775188,0.7441456530504637,0.5,0.05,0.8,0.0,0.2878739482956991,0.288988929595398
Uttar Pradesh,Bulandshahr,3499171.0,880077.0,0.580610664640282,0.20741998604812398,0.025822740510205357,0.36264099618556106,0.2154027431690636,0.0008169739693231388,0.7481720349469422,0.5,0.05,0.8,0.0,0.2871352913773586,0.2886555741869928
Uttar Pradesh,Moradabad,4772006.0,1047916.0,0.4744017505426439,0.15341367969780423,0.03787421892594445,0.2651911031036839,0.24079220090159897,0.0007910939426442578,0.6607380744258128,0.5,0.05,0.8,0.0,0.2901404648801399,0.2874895623120959
Uttar Pradesh,Bareilly,4448359.0,994411.0,0.49271180675840237,0.12597387036432986,0.04764428390273237,0.27484510931596695,0.31915676717172276,0.0008115356728757023,0.6351629255911289,0.5,0.05,0.8,0.0,0.28756596638481,0.2871975517648769
Uttar Pradesh,Jhansi,1998603.0,504913.0,0.6527124196251082,0.2833869457816285,0.013711273031195473,0.4034635669907489,0.2371259999247395,0.0006931887275629663,0.613159098696211,0.5,0.05,0.8,0.0,0.28510496803195584,0.28561444797722085
Maharashtra,Raigarh,2634200.0,959028.0,0.7364642016551515,0.16706286538607548,0.01639576738114007,0.11307594773041037,0.051406215459819736,0.0002909195560505011,0.6067268108960322,0.4,0.4,0.4,0.45,0.2854011676201876,0.2853569706368734
Uttar Pradesh,Rampur,2335819.0,539992.0,0.44680944884856233,0.13198539784118546,0.04066356538615387,0.23774981851582985,0.25718529163395015,0.0008537163513533533,0.7347794041393206,0.5,0.05,0.8,0.0,0.290204569164619,0.28442891749744903
Uttar Pradesh,Agra,4418797.0,903823.0,0.6066153299189803,0.22598458358689028,0.02390069737105606,0.38325203054137813,0.23116030461716508,0.0008132123214390428,0.5498543409495,0.5,0.05,0.8,0.0,0.286559527196869,0.28398170583206134
Karnataka,Dakshina Kannada,2089649.0,650292.0,0.7974176524382803,0.11027976468775379,0.01769512772723638,0.04510896643354063,0.0326453347111759,0.0005228420463422585,0.5119530918418187,0.3,0.55,0.35,0.35,0.2618551613498536,0.28393889739097283
Maharashtra,Thane,11060148.0,3618151.0,0.7438563209099914,0.2054710298632532,0.014337157293877453,0.09583790173489166,0.06158062502090156,0.0003247515098181364,0.19733670595837488,0.4,0.4,0.4,0.45,0.2852613672324227,0.28222557752428656
Uttar Pradesh,Bijnor,3682713.0,908523.0,0.5798423607813045,0.21465207850842571,0.034514261058883486,0.2661198450672135,0.17449090446802118,0.00079469644687036,0.7527327321377665,0.5,0.05,0.8,0.0,0.27982100815535516,0.28158837000847364
Maharashtra,Kolhapur,3876001.0,1179314.0,0.7290619894060915,0.13794294686714478,0.01216639503982824,0.05017323630517403,0.04223981060175661,0.00044941381175836123,0.675389251717524,0.4,0.4,0.4,0.45,0.27840368259705384,0.2813893489087523
Maharashtra,Satara,3003741.0,975471.0,0.7409740054152472,0.11747717263239407,0.03148632814302014,0.08669453012954767,0.06580923471840783,0.0004479887151950186,0.7939979763621882,0.4,0.4,0.4,0.45,0.28043973490443497,0.2813331842225118
Maharashtra,Pune,9429408.0,3222457.0,0.7605698045943076,0.1622136829798859,0.016654993379275503,0.08827084426572643,0.050056525191802405,0.0002808416062650332,0.36174819400227837,0.4,0.4,0.4,0.45,0.27960978217738386,0.2808411182801808
Karnataka,Udupi,1177361.0,385389.0,0.7868691081155228,0.10899460743136558,0.02275363334189611,0.07837535580932513,0.04276977287883152,0.0005423091992765751,0.7001159867043428,0.3,0.55,0.35,0.35,0.2666430213005827,0.2805047504104945
Rajasthan,Banswara,1797485.0,429844.0,0.46139077655724525,0.8084017390965711,0.07340802709820307,0.7419366095606779,0.6831990210401914,0.0006653576646411257,0.9083225542289761,0.4,0.05,0.25,0.0,0.28320529149545304,0.2804370538444505
Uttar Pradesh,Varanasi,3676841.0,755064.0,0.6537957447711228,0.14022227232561865,0.03798353517052859,0.31441970481972387,0.31778895563819753,0.0008158248837184663,0.5813215833359822,0.5,0.05,0.8,0.0,0.2694739376166514,0.2803338736139274
Maharashtra,Ratnagiri,1615069.0,639362.0,0.7426258568519364,0.0540670398602165,0.02314807573800132,0.08594817959153031,0.07094572401863107,0.0003644257869563721,0.8423052980940375,0.4,0.4,0.4,0.45,0.2751132962358306,0.28013416261877944
Maharashtra,Sindhudurg,849651.0,340836.0,0.7839301077736623,0.0736325856145641,0.02675773685878252,0.08492354094051098,0.06975788942482601,0.000313933974110716,0.8680039667171309,0.4,0.4,0.4,0.45,0.27108714052472754,0.2779428027957331
Jharkhand,Khunti,531885.0,135719.0,0.5350310687460635,0.777730148434342,0.02572226438450033,0.6870740279548184,0.6821815663245382,0.002099927055165452,0.9080895084697058,0.35,0.05,0.35,0.0,0.2744360021253619,0.2775857818408667
Punjab,Tarn Taran,1119627.0,267174.0,0.5949856514714276,0.3371372787544423,0.0598149520537178,0.23620561881021357,0.15148929162268784,0.00040048807144407766,0.8336028206337444,0.6,0.05,0.5,0.0,0.24435258768985846,0.2764505560165571
Jharkhand,Simdega,599578.0,155283.0,0.5728745884605506,0.7823519208509986,0.022694048930018095,0.6844728656710651,0.6914987474482075,0.0009530985362209643,0.9284274518137852,0.35,0.05,0.35,0.0,0.26905504168056044,0.2742698242447505
Jharkhand,Pakur,900422.0,217175.0,0.3919062395188034,0.452591118386712,0.05840451248992748,0.7393300333832163,0.7589087141705998,0.0009761712904339818,0.9236238056866583,0.35,0.05,0.35,0.0,0.27937955884675186,0.27348569740897255
Maharashtra,Mumbai,3085411.0,1107321.0,0.8131889074097421,0.0794147035840606,0.00887276589173329,0.008434771850258416,0.024470772251226156,0.0009039835783842264,0.0,0.4,0.4,0.4,0.45,0.2590736872799291,0.2730534902149111
Uttar Pradesh,Kanpur Nagar,4581268.0,1049775.0,0.7078874233072591,0.1791004149942767,0.04351503893691505,0.24931437689028602,0.16567835964849612,0.0011192874663618394,0.3475687647353004,0.5,0.05,0.8,0.0,0.25945467519406124,0.2726588572056429
Uttar Pradesh,Saharanpur,3466382.0,889238.0,0.5992149739988264,0.22081524771361033,0.032426639437360974,0.2696083613160931,0.13506282907388123,0.0006882296977861944,0.6804500032612192,0.5,0.05,0.8,0.0,0.27774061330323857,0.27173317965846416
Uttar Pradesh,Lucknow,4589838.0,1061721.0,0.6813443088841044,0.20824264385801852,0.04260158742268449,0.24950434247792028,0.15821199731379523,0.0005679458162737668,0.3241482461023188,0.5,0.05,0.8,0.0,0.2649027667947151,0.26929299921507815
Jharkhand,Gumla,1025213.0,233074.0,0.545954840603855,0.721033580338915,0.024571595287333638,0.7192779975458438,0.7279576443532956,0.0010382968499274908,0.929443009516291,0.35,0.05,0.35,0.0,0.2718574115837124,0.2686926807188494
Rajasthan,Dungarpur,1388552.0,354363.0,0.4908645841135226,0.7458878025453854,0.04741465672206184,0.6893580876107268,0.6239167181675288,0.0005672149744753262,0.9109754686578452,0.4,0.05,0.25,0.0,0.26792854181721604,0.26863606799034173
Madhya Pradesh,Dindori,704524.0,227795.0,0.537545917527295,0.703412516819867,0.020729164380254177,0.6924120371386554,0.6881494326038763,0.0006628767093219781,0.9570930002853443,0.35,0.05,0.4,0.0,0.2772640983337373,0.2686196233258401
Jharkhand,Latehar,726978.0,160514.0,0.4823832358063105,0.6685291714467287,0.020247455050649787,0.7344779894588634,0.7244165617952328,0.0009095779807368827,0.9119266855227581,0.35,0.05,0.35,0.0,0.2778656687583582,0.26850047080331774
Maharashtra,Mumbai Suburban,9356962.0,3078829.0,0.8096094651234023,0.07351339035041501,0.009149582519847644,0.01588201228454065,0.03540599364238806,0.00029004533866609675,0.0,0.4,0.4,0.4,0.45,0.2598122976497486,0.26767513409499216
Uttar Pradesh,Muzaffarnagar,4143512.0,969850.0,0.5834034027173084,0.1355292322068815,0.029461256895396196,0.23116564417177915,0.13162757127390834,0.0007929061195030159,0.6946909315873588,0.5,0.05,0.8,0.0,0.2703987060662401,0.2666744322901666
Uttar Pradesh,Baghpat,1303048.0,316046.0,0.6123872643218055,0.11440407414001633,0.02101592806110503,0.22458439594236282,0.11233807736848433,0.0008353214405497933,0.7785417312669675,0.5,0.05,0.8,0.0,0.2637104076785566,0.26569639144387414
Jharkhand,Pashchimi Singhbhum,1502338.0,400324.0,0.4842858264917748,0.7110796638306426,0.030515282621076927,0.6535156523216195,0.6619688052677332,0.0008992715900120902,0.841638272998871,0.35,0.05,0.35,0.0,0.27411777570934726,0.26348072931466004
Andaman And Nicobar Islands,North  AND Middle Andaman,105597.0,40185.0,0.7451253350000473,0.007178234230139114,0.01848948612666418,0.33283563518725895,0.3047405748413587,0.01582680104516611,0.97277591140973,1.0,0.05,0.15,0.9,0.3068301805743298,0.2632504674694625
Orissa,Malkangiri,613192.0,183723.0,0.39906913332202637,0.8038412112356326,0.05599190085073725,0.6686315812391481,0.6688928441185916,0.0009579638912928703,0.9137886927602967,0.25,0.05,0.15,0.0,0.2542907247106836,0.263135003235849
Rajasthan,Pratapgarh,867848.0,234082.0,0.4626559028770015,0.7038744111872125,0.018194478857836142,0.6646474312420434,0.5794636067702771,0.001277330166351962,0.8963226561632248,0.4,0.05,0.25,0.0,0.26409496756195955,0.26288218015074505
Jharkhand,Garhwa,1322784.0,292052.0,0.49401565183733703,0.3975100999104918,0.0410577568378234,0.8069556106446797,0.7443674414145426,0.0010991193349129606,0.9343267637270075,0.35,0.05,0.35,0.0,0.2664102123744496,0.26267836571293923
Madhya Pradesh,Singrauli,1178273.0,287325.0,0.49653518327246743,0.4537641106942109,0.016570086139389192,0.7247785608631341,0.7065274514922126,0.0010997998781867224,0.7960741320803968,0.35,0.05,0.4,0.0,0.2685174424520808,0.2621725108924062
Chhattisgarh,Bastar,1413199.0,371319.0,0.4605600485140451,0.6862041368554606,0.027291897263538898,0.654116810612977,0.6960511043065397,0.0009506650615777808,0.8521648501692615,0.3,0.05,0.35,0.0,0.2712841262888904,0.26195786900256623
Jharkhand,Dumka,1321442.0,326978.0,0.5088448830898367,0.49240980686250324,0.04941311036216504,0.7459982017138768,0.747145067863893,0.0011499244597495855,0.9287994910972603,0.35,0.05,0.35,0.0,0.2660832407339679,0.2616988389599314
Jharkhand,Sahibganj,1150567.0,260993.0,0.42002160673824296,0.3308664336800899,0.06313962443437181,0.7234063748836176,0.7252953144337204,0.0010574996264267624,0.8561532301632611,0.35,0.05,0.35,0.0,0.26636608852714616,0.26165152415284354
Punjab,Firozpur,2029074.0,502390.0,0.6049611793359927,0.4217322778765092,0.07256911960827246,0.1904814984374689,0.14014411114870917,0.0004677640876609805,0.6937279802543841,0.6,0.05,0.5,0.0,0.2457532992463392,0.26159751733567477
Jharkhand,Chatra,1042886.0,215502.0,0.48908605542695943,0.37023797423687727,0.03750777254967471,0.7451624578890219,0.6945179163070412,0.0010672754777217846,0.9325853124332952,0.35,0.05,0.35,0.0,0.25935180761257864,0.2611215450696548
Chhattisgarh,Jashpur,851669.0,226392.0,0.5816989933882765,0.6801022462952157,0.014399802113148874,0.7178301353404714,0.7811406763489877,0.0008657549736739814,0.9084684971200396,0.3,0.05,0.35,0.0,0.2590866703490585,0.26103212640634393
Madhya Pradesh,Sidhi,1127033.0,276869.0,0.5330677983697016,0.3935164276467504,0.01640125835684024,0.7906591203782294,0.7618693317056081,0.0017806254943673722,0.90639616569569,0.35,0.05,0.4,0.0,0.265478832393272,0.26081116301388746
Jharkhand,Godda,1313551.0,292030.0,0.4602173802159185,0.30054029116494146,0.07698866554806014,0.7624935794267712,0.7368455295688799,0.0010238674108824437,0.9466630140738965,0.35,0.05,0.35,0.0,0.26365463642245396,0.26080822513117385
Madhya Pradesh,Mandla,1054905.0,316932.0,0.5734753366416881,0.6246562486669416,0.033537162545908904,0.6775049537440208,0.6548376307851527,0.0007257077227922709,0.8824416594095894,0.35,0.05,0.4,0.0,0.2669129020757728,0.2595155359122628
Madhya Pradesh,Umaria,644758.0,168066.0,0.5531873974421411,0.5565405935250125,0.033088191543798266,0.7389715944926398,0.7198303047612248,0.000761605559720586,0.8217009984172885,0.35,0.05,0.4,0.0,0.2705479805268099,0.2593005356917185
